SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	imft	COEXISTS_WITH	umls	topp	2	0
umls	imft	AFFECTS	umls	cgab	12	0
umls	imft	COMPLICATES	umls	celf	23	0
umls	imft	CONVERTS_TO	umls	phsu	13	0
umls	imft	CONVERTS_TO	umls	orch	33	0
umls	imft	CONVERTS_TO	umls	opco	2	0
umls	imft	CONVERTS_TO	umls	nsba	1	0
umls	imft	CONVERTS_TO	umls	horm	1	0
umls	imft	CONVERTS_TO	umls	hops	4	0
umls	imft	CONVERTS_TO	umls	carb	3	0
umls	imft	CONVERTS_TO	umls	antb	2	0
umls	imft	CONVERTS_TO	ncbigene	imft	4	0
umls	imft	COMPLICATES	umls	phsf	2	0
umls	imft	COMPLICATES	umls	patf	25	0
umls	imft	COMPLICATES	umls	ortf	15	0
umls	imft	COMPLICATES	umls	orgf	37	0
umls	imft	COMPLICATES	umls	neop	5	0
umls	imft	COMPLICATES	umls	mobd	2	0
umls	imft	COMPLICATES	umls	inpo	5	0
umls	imft	COMPLICATES	umls	genf	1	0
umls	imft	COMPLICATES	umls	emod	9	0
umls	imft	COMPLICATES	umls	comd	12	0
umls	imft	AFFECTS	umls	clna	3	0
umls	imft	AFFECTS	umls	bdsy	7	0
umls	humn	NEG_DIAGNOSES	umls	mobd	8	0
umls	humn	TREATS	umls	podg	32	0
umls	humn	PRODUCES	umls	rnlw	4	0
umls	humn	PRODUCES	umls	clas	2	0
umls	humn	NEG_USES	umls	resd	1	0
umls	humn	NEG_USES	umls	clas	2	0
umls	humn	NEG_TREATS	umls	podg	1	0
umls	humn	NEG_PRODUCES	umls	medd	1	0
umls	humn	NEG_LOCATION_OF	umls	phsu	12	0
umls	humn	NEG_LOCATION_OF	umls	orch	4	0
umls	humn	NEG_LOCATION_OF	umls	opco	3	0
umls	humn	NEG_LOCATION_OF	umls	imft	1	0
umls	humn	NEG_LOCATION_OF	umls	eico	52	0
umls	humn	NEG_LOCATION_OF	umls	carb	99	0
umls	humn	NEG_LOCATION_OF	ncbigene	bacs	2	0
umls	humn	NEG_INTERACTS_WITH	umls	prog	2	0
umls	humn	NEG_INTERACTS_WITH	umls	popg	4	0
umls	humn	NEG_INTERACTS_WITH	umls	humn	1	0
umls	humn	NEG_INTERACTS_WITH	umls	euka	12	0
umls	humn	NEG_DIAGNOSES	umls	patf	3	0
umls	humn	NEG_DIAGNOSES	umls	neop	1	0
umls	humn	TREATS	umls	humn	6	0
umls	humn	USES	umls	drdd	1	0
umls	imft	AFFECTS	umls	anst	4	0
umls	idcn	ASSOCIATED_WITH	umls	dsyn	1	0
umls	imft	AFFECTS	umls	anab	16	0
umls	imft	ADMINISTERED_TO	umls	virs	1	0
umls	imft	ADMINISTERED_TO	umls	rich	2	0
umls	imft	ADMINISTERED_TO	umls	plnt	2	0
umls	imft	ADMINISTERED_TO	umls	neop	1	0
umls	imft	ADMINISTERED_TO	umls	fngs	3	0
umls	imft	ADMINISTERED_TO	umls	bact	9	0
umls	idcn	compared_with	umls	idcn	2	0
umls	idcn	USES	umls	resd	1	0
umls	idcn	USES	umls	medd	2	0
umls	idcn	PROCESS_OF	umls	humn	3	0
umls	idcn	LOCATION_OF	umls	inch	2	0
umls	idcn	LOCATION_OF	umls	hops	1	0
umls	idcn	LOCATION_OF	umls	aapp	3	0
umls	idcn	DIAGNOSES	umls	patf	1	0
umls	idcn	DIAGNOSES	umls	neop	2	0
umls	idcn	DIAGNOSES	umls	mobd	1	0
umls	idcn	DIAGNOSES	umls	dsyn	4	0
umls	idcn	COEXISTS_WITH	umls	dsyn	1	0
umls	horm	compared_with	umls	elii	33	0
umls	horm	compared_with	umls	eico	20	0
umls	horm	compared_with	umls	dsyn	1	0
umls	horm	NEG_PREVENTS	umls	acab	8	0
umls	horm	NEG_PREDISPOSES	umls	patf	46	0
umls	horm	NEG_PREDISPOSES	umls	mobd	11	0
umls	horm	NEG_PREDISPOSES	umls	inpo	16	0
umls	horm	NEG_PREDISPOSES	umls	comd	5	0
umls	horm	NEG_PRECEDES	umls	topp	4	0
umls	horm	NEG_PRECEDES	umls	diap	1	0
umls	horm	NEG_PRECEDES	umls	acab	1	0
umls	horm	NEG_PART_OF	umls	virs	3	0
umls	horm	NEG_PART_OF	umls	tisu	26	0
umls	horm	NEG_PART_OF	umls	popg	1	0
umls	horm	NEG_PART_OF	umls	orgm	5	0
umls	horm	NEG_PART_OF	umls	fngs	4	0
umls	horm	NEG_PART_OF	umls	emst	8	0
umls	horm	NEG_PART_OF	umls	celc	12	0
umls	horm	NEG_PART_OF	umls	bpoc	88	0
umls	horm	NEG_PART_OF	umls	blor	1	0
umls	horm	NEG_PART_OF	umls	bact	5	0
umls	horm	NEG_PART_OF	umls	anim	7	0
umls	horm	NEG_PART_OF	umls	anab	1	0
umls	horm	NEG_PREDISPOSES	umls	sosy	10	0
umls	horm	NEG_PREVENTS	umls	anab	1	0
umls	horm	NEG_METHOD_OF	umls	bmod	1	0
umls	horm	NEG_PREVENTS	umls	cgab	5	0
umls	horm	NEG_STIMULATES	umls	rcpt	4	0
umls	horm	NEG_STIMULATES	umls	orgf	6	0
umls	horm	NEG_STIMULATES	umls	nusq	1	0
umls	horm	NEG_STIMULATES	umls	moft	15	0
umls	horm	NEG_STIMULATES	umls	lipd	9	0
umls	horm	NEG_STIMULATES	umls	inch	9	0
umls	horm	NEG_STIMULATES	umls	imft	3	0
umls	horm	NEG_STIMULATES	umls	hops	5	0
umls	horm	NEG_STIMULATES	umls	elii	8	0
umls	horm	NEG_STIMULATES	umls	eico	8	0
umls	horm	NEG_STIMULATES	umls	cell	1	0
umls	horm	NEG_STIMULATES	umls	carb	1	0
umls	horm	NEG_PRODUCES	umls	orch	1	0
umls	horm	NEG_PRODUCES	umls	bacs	1	0
umls	horm	NEG_PRODUCES	umls	aapp	5	0
umls	horm	NEG_PREVENTS	umls	sosy	5	0
umls	horm	NEG_PREVENTS	umls	neop	25	0
umls	horm	NEG_PREVENTS	umls	inpo	32	0
umls	horm	NEG_PREVENTS	umls	comd	2	0
umls	horm	NEG_METHOD_OF	umls	topp	12	0
umls	horm	NEG_ISA	umls	phsu	29	0
umls	horm	compared_with	umls	dora	1	0
umls	horm	NEG_INHIBITS	umls	nnon	1	0
umls	horm	NEG_INHIBITS	umls	irda	1	0
umls	horm	NEG_INHIBITS	umls	inch	2	0
umls	horm	NEG_INHIBITS	umls	imft	3	0
umls	horm	NEG_INHIBITS	umls	hops	8	0
umls	horm	NEG_INHIBITS	umls	fndg	2	0
umls	horm	NEG_INHIBITS	umls	elii	8	0
umls	horm	NEG_INHIBITS	umls	eico	7	0
umls	horm	NEG_INHIBITS	umls	carb	3	0
umls	horm	NEG_INHIBITS	umls	bacs	85	0
umls	horm	NEG_INHIBITS	umls	antb	3	0
umls	horm	NEG_INHIBITS	umls	aapp	41	0
umls	horm	NEG_INHIBITS	ncbigene	aapp	2	0
umls	horm	NEG_DISRUPTS	umls	tisu	6	0
umls	horm	NEG_DISRUPTS	umls	sosy	13	0
umls	horm	NEG_DISRUPTS	umls	ortf	52	0
umls	horm	NEG_DISRUPTS	umls	npop	15	0
umls	horm	NEG_DISRUPTS	umls	neop	17	0
umls	horm	NEG_DISRUPTS	umls	moft	68	0
umls	horm	NEG_DISRUPTS	umls	mobd	6	0
umls	horm	NEG_INHIBITS	umls	lipd	7	0
umls	horm	NEG_INHIBITS	umls	nsba	10	0
umls	horm	NEG_ISA	umls	orch	5	0
umls	horm	NEG_INHIBITS	umls	orch	66	0
umls	horm	NEG_ISA	umls	nsba	3	0
umls	horm	NEG_ISA	umls	lipd	12	0
umls	horm	NEG_ISA	umls	chvf	3	0
umls	horm	NEG_ISA	umls	chem	1	0
umls	horm	NEG_ISA	umls	bacs	1	0
umls	horm	NEG_ISA	umls	aapp	1	0
umls	horm	NEG_INTERACTS_WITH	umls	opco	2	0
umls	horm	NEG_INTERACTS_WITH	umls	irda	21	0
umls	horm	NEG_INTERACTS_WITH	umls	imft	7	0
umls	horm	NEG_INTERACTS_WITH	umls	hops	42	0
umls	horm	NEG_INTERACTS_WITH	umls	elii	14	0
umls	horm	NEG_INTERACTS_WITH	umls	chvs	8	0
umls	horm	NEG_INTERACTS_WITH	umls	chem	3	0
umls	horm	NEG_INTERACTS_WITH	umls	cell	8	0
umls	horm	NEG_INTERACTS_WITH	umls	antb	13	0
umls	horm	NEG_INTERACTS_WITH	ncbigene	phsu	1	0
umls	horm	NEG_INHIBITS	umls	strd	13	0
umls	horm	NEG_INHIBITS	umls	rcpt	1	0
umls	horm	NEG_INHIBITS	umls	ortf	2	0
umls	horm	NEG_STIMULATES	umls	strd	9	0
umls	horm	NEG_TREATS	umls	anab	24	0
umls	horm	NEG_TREATS	umls	bact	2	0
umls	horm	STIMULATES	ncbigene	phsu	2	0
umls	horm	PRODUCES	umls	phsu	2	0
umls	horm	PRODUCES	umls	orch	3	0
umls	horm	PRODUCES	umls	nsba	1	0
umls	horm	PRODUCES	umls	nnon	1	0
umls	horm	PRODUCES	umls	inch	5	0
umls	horm	PRODUCES	umls	imft	6	0
umls	horm	PRODUCES	umls	horm	30	0
umls	horm	PRODUCES	umls	gngm	1	0
umls	horm	PRODUCES	umls	chvf	2	0
umls	horm	PRODUCES	umls	bdsu	3	0
umls	horm	PRODUCES	umls	aapp	97	0
umls	horm	PRODUCES	ncbigene	aapp	21	0
umls	horm	PREVENTS	umls	virs	5	0
umls	horm	PREVENTS	umls	fndg	1	0
umls	horm	PREVENTS	umls	cgab	77	0
umls	horm	PREDISPOSES	umls	fndg	1	0
umls	horm	PREDISPOSES	umls	cgab	2	0
umls	horm	PRECEDES	umls	diap	79	0
umls	horm	PRECEDES	umls	acab	12	0
umls	horm	PRODUCES	umls	strd	3	0
umls	horm	STIMULATES	umls	antb	55	0
umls	horm	NEG_TREATS	umls	comd	2	0
umls	horm	STIMULATES	umls	cell	57	0
umls	horm	compared_with	umls	diap	3	0
umls	horm	compared_with	umls	chvs	29	0
umls	horm	compared_with	umls	celc	4	0
umls	horm	compared_with	umls	bodm	18	0
umls	horm	USES	umls	resd	6	0
umls	horm	USES	umls	orch	2	0
umls	horm	USES	umls	horm	2	0
umls	horm	USES	umls	food	2	0
umls	horm	USES	umls	drdd	1	0
umls	horm	USES	umls	clnd	2	0
umls	horm	USES	umls	carb	5	0
umls	horm	TREATS	umls	inpr	7	0
umls	horm	TREATS	umls	bact	7	0
umls	horm	STIMULATES	umls	vita	1	0
umls	horm	STIMULATES	umls	opco	18	0
umls	horm	STIMULATES	umls	nusq	50	0
umls	horm	STIMULATES	umls	nnon	3	0
umls	horm	STIMULATES	umls	irda	1	0
umls	horm	STIMULATES	umls	chvs	1	0
umls	horm	PART_OF	umls	invt	1	0
umls	horm	PART_OF	umls	grup	1	0
umls	horm	PART_OF	umls	fish	5	0
umls	horm	PART_OF	umls	dsyn	1	0
umls	horm	NEG_higher_than	umls	resa	1	0
umls	horm	NEG_higher_than	umls	phsu	5	0
umls	horm	NEG_higher_than	umls	orch	3	0
umls	horm	NEG_higher_than	umls	nnon	1	0
umls	horm	NEG_higher_than	umls	lipd	1	0
umls	horm	NEG_higher_than	umls	irda	1	0
umls	horm	NEG_higher_than	umls	horm	20	0
umls	horm	NEG_higher_than	umls	clnd	1	0
umls	horm	NEG_higher_than	umls	bacs	2	0
umls	horm	NEG_higher_than	umls	antb	1	0
umls	horm	NEG_higher_than	umls	aapp	5	0
umls	horm	NEG_higher_than	ncbigene	gngm	1	0
umls	horm	NEG_higher_than	ncbigene	aapp	2	0
umls	horm	NEG_USES	umls	phsu	2	0
umls	horm	NEG_USES	umls	orch	1	0
umls	horm	NEG_USES	umls	clnd	1	0
umls	horm	NEG_USES	umls	antb	1	0
umls	horm	NEG_TREATS	umls	mobd	68	0
umls	horm	NEG_TREATS	umls	emod	1	0
umls	horm	NEG_lower_than	umls	aapp	1	0
umls	horm	NEG_lower_than	umls	clnd	1	0
umls	horm	NEG_lower_than	umls	elii	1	0
umls	horm	NEG_same_as	umls	orch	2	0
umls	horm	PART_OF	umls	blor	3	0
umls	horm	PART_OF	umls	bird	1	0
umls	horm	PART_OF	umls	arch	1	0
umls	horm	PART_OF	umls	anab	36	0
umls	horm	PART_OF	umls	aapp	1	0
umls	horm	PART_OF	ncbigene	aapp	1	0
umls	horm	NEG_same_as	umls	topp	3	0
umls	horm	NEG_same_as	umls	phsu	6	0
umls	horm	NEG_same_as	umls	medd	3	0
umls	horm	NEG_lower_than	umls	horm	4	0
umls	horm	NEG_same_as	umls	lipd	1	0
umls	horm	NEG_same_as	umls	horm	21	0
umls	horm	NEG_same_as	umls	clnd	1	0
umls	horm	NEG_same_as	umls	carb	2	0
umls	horm	NEG_same_as	umls	bacs	1	0
umls	horm	NEG_same_as	umls	aapp	20	0
umls	horm	NEG_same_as	ncbigene	gngm	2	0
umls	horm	NEG_same_as	ncbigene	aapp	3	0
umls	imft	DISRUPTS	umls	anab	6	0
umls	imft	DISRUPTS	umls	biof	7	0
umls	imft	DISRUPTS	umls	cgab	2	0
umls	imft	PRODUCES	ncbigene	aapp	22	0
umls	imft	PREVENTS	umls	emod	1	0
umls	imft	PREVENTS	umls	cgab	4	0
umls	imft	PREDISPOSES	umls	fndg	2	0
umls	imft	PREDISPOSES	umls	cgab	1	0
umls	imft	PRECEDES	umls	diap	18	0
umls	imft	PRECEDES	umls	acab	2	0
umls	imft	PART_OF	umls	rich	1	0
umls	imft	PART_OF	umls	podg	1	0
umls	imft	PART_OF	umls	lipd	9	0
umls	imft	PART_OF	umls	invt	12	0
umls	imft	PART_OF	umls	imft	1	0
umls	imft	PART_OF	umls	ffas	2	0
umls	imft	PART_OF	umls	arch	4	0
umls	imft	PART_OF	umls	alga	1	0
umls	imft	NEG_same_as	umls	topp	6	0
umls	imft	NEG_same_as	umls	phsu	3	0
umls	imft	NEG_same_as	umls	orch	3	0
umls	imft	NEG_same_as	umls	lipd	1	0
umls	imft	NEG_same_as	umls	hops	1	0
umls	imft	PREVENTS	umls	fndg	1	0
umls	imft	PRODUCES	umls	bdsu	4	0
umls	imft	NEG_same_as	umls	chvf	1	0
umls	imft	PRODUCES	umls	carb	1	0
umls	imft	TREATS	umls	orga	6	0
umls	imft	TREATS	umls	cgab	4	0
umls	imft	TREATS	umls	anab	1	0
umls	imft	STIMULATES	umls	strd	10	0
umls	imft	STIMULATES	umls	rcpt	14	0
umls	imft	STIMULATES	umls	opco	6	0
umls	imft	STIMULATES	umls	nusq	10	0
umls	imft	STIMULATES	umls	nnon	4	0
umls	imft	STIMULATES	umls	moft	15	0
umls	imft	STIMULATES	umls	irda	1	0
umls	imft	STIMULATES	umls	enzy	4	0
umls	imft	STIMULATES	umls	chvs	1	0
umls	imft	STIMULATES	ncbigene	phsu	2	0
umls	imft	STIMULATES	ncbigene	imft	2	0
umls	imft	STIMULATES	ncbigene	horm	3	0
umls	imft	PRODUCES	umls	orch	1	0
umls	imft	PRODUCES	umls	lipd	1	0
umls	imft	PRODUCES	umls	gngm	2	0
umls	imft	PRODUCES	umls	eico	1	0
umls	imft	NEG_same_as	umls	gngm	3	0
umls	imft	NEG_same_as	umls	celc	1	0
umls	imft	NEG_PRODUCES	umls	nsba	1	0
umls	imft	NEG_TREATS	umls	inpo	1	0
umls	imft	NEG_TREATS	umls	bact	2	0
umls	imft	NEG_STIMULATES	umls	rcpt	1	0
umls	imft	NEG_STIMULATES	umls	phsu	4	0
umls	imft	NEG_STIMULATES	umls	orgf	1	0
umls	imft	NEG_STIMULATES	umls	orch	16	0
umls	imft	NEG_STIMULATES	umls	opco	1	0
umls	imft	NEG_STIMULATES	umls	nsba	5	0
umls	imft	NEG_STIMULATES	umls	lipd	6	0
umls	imft	NEG_STIMULATES	umls	inch	2	0
umls	imft	NEG_STIMULATES	umls	imft	28	0
umls	imft	NEG_STIMULATES	umls	horm	2	0
umls	imft	NEG_STIMULATES	umls	hops	7	0
umls	imft	NEG_STIMULATES	umls	elii	4	0
umls	imft	NEG_STIMULATES	umls	eico	8	0
umls	imft	NEG_STIMULATES	umls	cell	5	0
umls	imft	NEG_STIMULATES	umls	carb	5	0
umls	imft	NEG_STIMULATES	umls	bacs	51	0
umls	imft	NEG_STIMULATES	umls	antb	1	0
umls	imft	NEG_STIMULATES	umls	aapp	25	0
umls	imft	NEG_TREATS	umls	dsyn	18	0
umls	imft	NEG_TREATS	umls	mamm	13	0
umls	imft	NEG_same_as	umls	carb	1	0
umls	imft	NEG_TREATS	umls	patf	2	0
umls	imft	NEG_same_as	umls	bodm	1	0
umls	imft	NEG_same_as	umls	aapp	30	0
umls	imft	NEG_same_as	ncbigene	gngm	1	0
umls	imft	NEG_same_as	ncbigene	aapp	7	0
umls	imft	NEG_lower_than	umls	imft	2	0
umls	imft	NEG_lower_than	umls	bacs	1	0
umls	imft	NEG_higher_than	umls	topp	10	0
umls	imft	NEG_higher_than	umls	phsu	4	0
umls	imft	NEG_higher_than	umls	orch	1	0
umls	imft	NEG_higher_than	umls	medd	4	0
umls	imft	NEG_higher_than	umls	inch	1	0
umls	imft	NEG_higher_than	umls	gngm	1	0
umls	imft	NEG_higher_than	umls	bacs	4	0
umls	imft	NEG_higher_than	umls	aapp	8	0
umls	imft	NEG_higher_than	ncbigene	aapp	9	0
umls	imft	NEG_USES	umls	antb	2	0
umls	imft	NEG_TREATS	umls	virs	3	0
umls	imft	NEG_TREATS	umls	sosy	2	0
umls	imft	NEG_TREATS	umls	podg	1	0
umls	imft	USES	ncbigene	phsu	1	0
umls	imft	USES	umls	carb	6	0
umls	imft	USES	umls	food	1	0
umls	imft	same_as	umls	orch	6	0
umls	imft	same_as	umls	medd	2	0
umls	imft	same_as	umls	lipd	5	0
umls	imft	same_as	umls	inch	2	0
umls	imft	same_as	umls	gngm	3	0
umls	imft	same_as	umls	chvs	1	0
umls	imft	same_as	umls	chvf	2	0
umls	imft	same_as	umls	carb	2	0
umls	imft	same_as	umls	antb	1	0
umls	imft	same_as	ncbigene	gngm	5	0
umls	imft	same_as	ncbigene	aapp	11	0
umls	imft	lower_than	umls	resa	1	0
umls	imft	lower_than	umls	phsu	4	0
umls	imft	lower_than	umls	orch	6	0
umls	imft	lower_than	umls	opco	1	0
umls	imft	lower_than	umls	nsba	2	0
umls	imft	lower_than	umls	nnon	4	0
umls	imft	lower_than	umls	medd	2	0
umls	imft	lower_than	umls	irda	1	0
umls	imft	lower_than	umls	inch	1	0
umls	imft	same_as	umls	nsba	2	0
umls	imft	same_as	umls	phsu	1	0
umls	imft	USES	umls	imft	1	0
umls	imft	same_as	umls	rcpt	1	0
umls	inbe	NEG_COEXISTS_WITH	umls	mobd	1	0
umls	inbe	NEG_AFFECTS	umls	socb	1	0
umls	inbe	NEG_AFFECTS	umls	mobd	1	0
umls	inbe	NEG_AFFECTS	umls	menp	2	0
umls	inbe	NEG_AFFECTS	umls	dora	4	0
umls	inbe	NEG_AFFECTS	umls	acty	1	0
umls	inbe	ISA	umls	orgf	1	0
umls	inbe	COEXISTS_WITH	umls	inpo	1	0
umls	inbe	COEXISTS_WITH	umls	dsyn	1	0
umls	inbe	CAUSES	umls	dsyn	2	0
umls	inbe	AFFECTS	umls	socb	46	0
umls	inbe	AFFECTS	umls	popg	2	0
umls	inbe	AFFECTS	umls	ortf	1	0
umls	inbe	AFFECTS	umls	moft	1	0
umls	inbe	AFFECTS	umls	menp	22	0
umls	inbe	AFFECTS	umls	fndg	1	0
umls	inbe	AFFECTS	umls	dora	22	0
umls	inbe	AFFECTS	umls	celf	4	0
umls	inbe	AFFECTS	umls	acty	1	0
umls	imft	lower_than	umls	hops	2	0
umls	imft	lower_than	umls	gngm	7	0
umls	imft	lower_than	umls	chvs	1	0
umls	imft	lower_than	umls	chvf	2	0
umls	imft	higher_than	umls	bodm	2	0
umls	imft	higher_than	umls	antb	12	0
umls	imft	higher_than	umls	amas	1	0
umls	imft	higher_than	ncbigene	gngm	55	0
umls	imft	higher_than	ncbigene	aapp	27	0
umls	imft	compared_with	umls	virs	4	0
umls	imft	compared_with	umls	strd	6	0
umls	imft	compared_with	umls	food	1	0
umls	imft	compared_with	umls	enzy	1	0
umls	imft	compared_with	umls	eico	3	0
umls	imft	compared_with	umls	dsyn	1	0
umls	imft	compared_with	umls	diap	1	0
umls	imft	compared_with	umls	cell	2	0
umls	imft	compared_with	umls	celc	16	0
umls	imft	compared_with	umls	bodm	19	0
umls	imft	compared_with	umls	amas	1	0
umls	imft	USES	umls	topp	1	0
umls	imft	USES	umls	resd	6	0
umls	imft	USES	umls	lipd	9	0
umls	imft	higher_than	umls	carb	11	0
umls	imft	higher_than	umls	celc	4	0
umls	imft	higher_than	umls	cell	1	0
umls	imft	higher_than	umls	opco	2	0
umls	imft	lower_than	umls	carb	8	0
umls	imft	lower_than	umls	bacs	11	0
umls	imft	lower_than	umls	antb	4	0
umls	imft	lower_than	ncbigene	gngm	4	0
umls	imft	lower_than	ncbigene	aapp	2	0
umls	imft	higher_than	umls	resa	4	0
umls	imft	higher_than	umls	rcpt	3	0
umls	imft	higher_than	umls	phsu	22	0
umls	imft	higher_than	umls	nnon	8	0
umls	imft	higher_than	umls	chem	3	0
umls	imft	higher_than	umls	lipd	11	0
umls	imft	higher_than	umls	irda	7	0
umls	imft	higher_than	umls	horm	1	0
umls	imft	higher_than	umls	gngm	45	0
umls	imft	higher_than	umls	elii	3	0
umls	imft	higher_than	umls	clnd	2	0
umls	imft	higher_than	umls	chvs	12	0
umls	imft	higher_than	umls	chvf	8	0
umls	imft	NEG_STIMULATES	ncbigene	aapp	5	0
umls	imft	NEG_PRODUCES	umls	hops	1	0
umls	imft	DISRUPTS	umls	emst	5	0
umls	imft	NEG_CAUSES	umls	emod	5	0
umls	imft	NEG_CAUSES	umls	cgab	3	0
umls	imft	NEG_CAUSES	umls	celf	6	0
umls	imft	NEG_CAUSES	umls	acab	4	0
umls	imft	NEG_AUGMENTS	umls	tisu	2	0
umls	imft	NEG_AUGMENTS	umls	sosy	4	0
umls	imft	NEG_AUGMENTS	umls	orgf	2	0
umls	imft	NEG_AUGMENTS	umls	npop	9	0
umls	imft	NEG_AUGMENTS	umls	neop	8	0
umls	imft	NEG_AUGMENTS	umls	moft	30	0
umls	imft	NEG_AUGMENTS	umls	mobd	2	0
umls	imft	NEG_AUGMENTS	umls	inpo	17	0
umls	imft	NEG_AUGMENTS	umls	genf	8	0
umls	imft	NEG_AUGMENTS	umls	fndg	1	0
umls	imft	NEG_AUGMENTS	umls	dsyn	47	0
umls	imft	NEG_AUGMENTS	umls	comd	8	0
umls	imft	NEG_AUGMENTS	umls	cgab	1	0
umls	imft	NEG_AUGMENTS	umls	cell	1	0
umls	imft	NEG_AUGMENTS	umls	celf	1	0
umls	imft	NEG_AUGMENTS	umls	bpoc	2	0
umls	imft	NEG_CAUSES	umls	comd	12	0
umls	imft	NEG_CAUSES	umls	lbtr	5	0
umls	imft	NEG_ASSOCIATED_WITH	umls	sosy	31	0
umls	imft	NEG_CAUSES	umls	neop	22	0
umls	imft	NEG_COEXISTS_WITH	umls	rcpt	3	0
umls	imft	NEG_COEXISTS_WITH	umls	phsu	21	0
umls	imft	NEG_COEXISTS_WITH	umls	orch	34	0
umls	imft	NEG_COEXISTS_WITH	umls	opco	1	0
umls	imft	NEG_COEXISTS_WITH	umls	nusq	6	0
umls	imft	NEG_COEXISTS_WITH	umls	nsba	2	0
umls	imft	NEG_COEXISTS_WITH	umls	lipd	5	0
umls	imft	NEG_COEXISTS_WITH	umls	inch	6	0
umls	imft	NEG_COEXISTS_WITH	umls	horm	3	0
umls	imft	NEG_COEXISTS_WITH	umls	hops	8	0
umls	imft	NEG_COEXISTS_WITH	umls	hlca	4	0
umls	imft	NEG_COEXISTS_WITH	umls	gngm	53	0
umls	imft	NEG_COEXISTS_WITH	umls	elii	2	0
umls	imft	NEG_COEXISTS_WITH	umls	eico	1	0
umls	imft	NEG_COEXISTS_WITH	umls	antb	2	0
umls	imft	NEG_COEXISTS_WITH	ncbigene	gngm	88	0
umls	imft	NEG_COEXISTS_WITH	ncbigene	aapp	55	0
umls	imft	NEG_CAUSES	umls	phsf	2	0
umls	imft	NEG_CAUSES	umls	orgf	1	0
umls	imft	NEG_AUGMENTS	umls	biof	1	0
umls	imft	NEG_ASSOCIATED_WITH	umls	inpo	24	0
umls	imft	NEG_PRODUCES	umls	aapp	6	0
umls	imft	ISA	umls	antb	2	0
umls	imft	INTERACTS_WITH	umls	chvf	2	0
umls	imft	INTERACTS_WITH	umls	bact	12	0
umls	imft	INTERACTS_WITH	ncbigene	phsu	1	0
umls	imft	INTERACTS_WITH	ncbigene	imft	3	0
umls	imft	INTERACTS_WITH	ncbigene	bacs	1	0
umls	imft	INHIBITS	umls	strd	11	0
umls	imft	INHIBITS	umls	rcpt	13	0
umls	imft	INHIBITS	umls	opco	5	0
umls	imft	INHIBITS	umls	nusq	8	0
umls	imft	INHIBITS	umls	nsba	21	0
umls	imft	INHIBITS	umls	nnon	1	0
umls	imft	INHIBITS	umls	inch	58	0
umls	imft	INHIBITS	umls	enzy	1	0
umls	imft	INHIBITS	umls	elii	32	0
umls	imft	INHIBITS	ncbigene	imft	1	0
umls	imft	INHIBITS	ncbigene	bacs	1	0
umls	imft	DISRUPTS	umls	mobd	23	0
umls	imft	DISRUPTS	umls	menp	7	0
umls	imft	DISRUPTS	umls	ffas	1	0
umls	imft	INTERACTS_WITH	umls	vita	1	0
umls	imft	ISA	umls	chvs	15	0
umls	imft	NEG_ASSOCIATED_WITH	umls	comd	13	0
umls	imft	ISA	umls	hops	3	0
umls	imft	NEG_AFFECTS	umls	tisu	22	0
umls	imft	NEG_AFFECTS	umls	sosy	18	0
umls	imft	NEG_AFFECTS	umls	podg	2	0
umls	imft	NEG_AFFECTS	umls	moft	3	0
umls	imft	NEG_AFFECTS	umls	mobd	7	0
umls	imft	NEG_AFFECTS	umls	inpo	9	0
umls	imft	NEG_AFFECTS	umls	fndg	12	0
umls	imft	NEG_AFFECTS	umls	ffas	2	0
umls	imft	NEG_AFFECTS	umls	emst	3	0
umls	imft	NEG_AFFECTS	umls	emod	5	0
umls	imft	NEG_AFFECTS	umls	cgab	1	0
umls	imft	NEG_AFFECTS	umls	anst	1	0
umls	imft	NEG_AFFECTS	umls	anab	4	0
umls	imft	NEG_AFFECTS	umls	acab	4	0
umls	imft	NEG_ADMINISTERED_TO	umls	orgm	2	0
umls	imft	NEG_ADMINISTERED_TO	umls	emod	5	0
umls	imft	NEG_ADMINISTERED_TO	umls	cell	1	0
umls	imft	METHOD_OF	umls	bmod	4	0
umls	imft	ISA	umls	nnon	1	0
umls	imft	NEG_COMPLICATES	umls	celf	1	0
umls	imft	NEG_COMPLICATES	umls	dsyn	6	0
umls	imft	NEG_COMPLICATES	umls	inpo	1	0
umls	imft	NEG_ISA	umls	phsu	1	0
umls	imft	NEG_ISA	umls	lipd	3	0
umls	imft	NEG_ISA	umls	inch	1	0
umls	imft	NEG_ISA	umls	chvs	1	0
umls	imft	NEG_ISA	umls	chvf	2	0
umls	imft	NEG_ISA	umls	chem	1	0
umls	imft	NEG_ISA	umls	carb	2	0
umls	imft	NEG_INTERACTS_WITH	umls	strd	4	0
umls	imft	NEG_INTERACTS_WITH	umls	rcpt	1	0
umls	imft	NEG_INTERACTS_WITH	umls	phsu	19	0
umls	imft	NEG_INTERACTS_WITH	umls	orch	40	0
umls	imft	NEG_INTERACTS_WITH	umls	opco	1	0
umls	imft	NEG_INTERACTS_WITH	umls	nsba	8	0
umls	imft	NEG_INTERACTS_WITH	umls	nnon	11	0
