SUBJECT_PREFIX	SUBJECT_SEMTYPE	PREDICATE	OBJECT_PREFIX	OBJECT_SEMTYPE	DOC_N	DOC_N_VALID
umls	lipd	NEG_DISRUPTS	umls	celf	119	0
umls	lipd	NEG_DISRUPTS	umls	cell	25	0
umls	lipd	NEG_PREVENTS	umls	dsyn	2	0
umls	lipd	NEG_PREVENTS	umls	acab	1	0
umls	lipd	NEG_PREDISPOSES	umls	sosy	1	0
umls	lipd	NEG_PREDISPOSES	umls	patf	32	0
umls	lipd	NEG_PREDISPOSES	umls	neop	33	0
umls	lipd	NEG_PREDISPOSES	umls	mobd	1	0
umls	lipd	NEG_PREDISPOSES	umls	inpo	7	0
umls	lipd	NEG_PREDISPOSES	umls	comd	4	0
umls	lipd	NEG_PART_OF	umls	virs	6	0
umls	lipd	NEG_PART_OF	umls	emst	3	0
umls	lipd	NEG_PART_OF	umls	cell	74	0
umls	lipd	NEG_PART_OF	umls	arch	2	0
umls	lipd	NEG_PART_OF	umls	anim	3	0
umls	lipd	NEG_PART_OF	umls	anab	2	0
umls	lipd	NEG_PART_OF	umls	aapp	5	0
umls	lipd	NEG_PART_OF	ncbigene	aapp	4	0
umls	lipd	NEG_METHOD_OF	umls	topp	2	0
umls	lipd	NEG_ISA	umls	topp	2	0
umls	lipd	NEG_ISA	umls	orch	14	0
umls	lipd	NEG_ISA	umls	imft	2	0
umls	lipd	NEG_PREVENTS	umls	comd	1	0
umls	lipd	NEG_PREVENTS	umls	emod	1	0
umls	lipd	NEG_DISRUPTS	umls	comd	4	0
umls	lipd	NEG_PREVENTS	umls	patf	3	0
umls	lipd	NEG_TREATS	umls	comd	1	0
umls	lipd	NEG_TREATS	umls	aggp	3	0
umls	lipd	NEG_STIMULATES	umls	strd	6	0
umls	lipd	NEG_STIMULATES	umls	phsu	19	0
umls	lipd	NEG_STIMULATES	umls	orch	71	0
umls	lipd	NEG_STIMULATES	umls	opco	3	0
umls	lipd	NEG_STIMULATES	umls	nusq	1	0
umls	lipd	NEG_STIMULATES	umls	nsba	10	0
umls	lipd	NEG_STIMULATES	umls	nnon	1	0
umls	lipd	NEG_STIMULATES	umls	lipd	36	0
umls	lipd	NEG_STIMULATES	umls	inch	15	0
umls	lipd	NEG_STIMULATES	umls	imft	4	0
umls	lipd	NEG_STIMULATES	umls	horm	17	0
umls	lipd	NEG_STIMULATES	umls	hops	13	0
umls	lipd	NEG_STIMULATES	umls	enzy	1	0
umls	lipd	NEG_STIMULATES	umls	elii	17	0
umls	lipd	NEG_STIMULATES	umls	carb	18	0
umls	lipd	NEG_STIMULATES	umls	antb	6	0
umls	lipd	NEG_PREVENTS	umls	sosy	2	0
umls	lipd	NEG_ISA	umls	elii	1	0
umls	lipd	NEG_ISA	umls	chvf	4	0
umls	lipd	NEG_ISA	umls	chem	9	0
umls	lipd	NEG_INTERACTS_WITH	umls	strd	28	0
umls	lipd	NEG_INHIBITS	umls	imft	5	0
umls	lipd	NEG_INHIBITS	umls	horm	4	0
umls	lipd	NEG_INHIBITS	umls	hops	17	0
umls	lipd	NEG_INHIBITS	umls	elii	8	0
umls	lipd	NEG_INHIBITS	umls	eico	13	0
umls	lipd	NEG_INHIBITS	umls	carb	12	0
umls	lipd	NEG_INHIBITS	umls	antb	1	0
umls	lipd	NEG_INHIBITS	ncbigene	aapp	15	0
umls	lipd	NEG_DISRUPTS	umls	tisu	4	0
umls	lipd	NEG_DISRUPTS	umls	sosy	10	0
umls	lipd	NEG_DISRUPTS	umls	phsf	33	0
umls	lipd	NEG_DISRUPTS	umls	patf	20	0
umls	lipd	NEG_DISRUPTS	umls	npop	25	0
umls	lipd	NEG_DISRUPTS	umls	mobd	2	0
umls	lipd	NEG_DISRUPTS	umls	menp	12	0
umls	lipd	NEG_DISRUPTS	umls	inpo	5	0
umls	lipd	NEG_DISRUPTS	umls	genf	1	0
umls	lipd	NEG_DISRUPTS	umls	fndg	21	0
umls	lipd	NEG_DISRUPTS	umls	dsyn	23	0
umls	lipd	NEG_INHIBITS	umls	inch	9	0
umls	lipd	NEG_INHIBITS	umls	lipd	43	0
umls	lipd	NEG_INHIBITS	umls	nsba	2	0
umls	lipd	NEG_INTERACTS_WITH	umls	elii	13	0
umls	lipd	NEG_INTERACTS_WITH	umls	rcpt	6	0
umls	lipd	NEG_INTERACTS_WITH	umls	nsba	21	0
umls	lipd	NEG_INTERACTS_WITH	umls	irda	27	0
umls	lipd	NEG_INTERACTS_WITH	umls	inch	26	0
umls	lipd	NEG_INTERACTS_WITH	umls	imft	21	0
umls	lipd	NEG_INTERACTS_WITH	umls	horm	46	0
umls	lipd	NEG_INTERACTS_WITH	umls	hops	40	0
umls	lipd	NEG_INTERACTS_WITH	umls	enzy	1	0
umls	lipd	NEG_INTERACTS_WITH	umls	eico	37	0
umls	lipd	NEG_INHIBITS	umls	orch	59	0
umls	lipd	NEG_INTERACTS_WITH	umls	chvs	29	0
umls	lipd	NEG_INTERACTS_WITH	umls	chem	16	0
umls	lipd	NEG_INTERACTS_WITH	umls	bodm	15	0
umls	lipd	NEG_INTERACTS_WITH	umls	antb	14	0
umls	lipd	NEG_INTERACTS_WITH	ncbigene	horm	1	0
umls	lipd	NEG_INTERACTS_WITH	ncbigene	gngm	255	0
umls	lipd	NEG_INTERACTS_WITH	ncbigene	bacs	2	0
umls	lipd	NEG_INHIBITS	umls	strd	9	0
umls	lipd	INTERACTS_WITH	umls	bact	3	0
umls	lipd	INTERACTS_WITH	umls	amas	1	0
umls	lipd	INTERACTS_WITH	ncbigene	phsu	1	0
umls	lbpr	compared_with	umls	qnco	2	0
umls	lbpr	compared_with	umls	patf	1	0
umls	lbpr	compared_with	umls	orch	5	0
umls	lbpr	compared_with	umls	nnon	1	0
umls	lbpr	compared_with	umls	medd	1	0
umls	lbpr	compared_with	umls	lbpr	5	0
umls	lbpr	compared_with	umls	gngm	4	0
umls	lbpr	compared_with	umls	elii	1	0
umls	lbpr	compared_with	umls	bodm	1	0
umls	lbpr	compared_with	umls	bacs	3	0
umls	lbpr	compared_with	umls	aapp	4	0
umls	lbpr	compared_with	ncbigene	gngm	4	0
umls	lbpr	compared_with	ncbigene	aapp	1	0
umls	lbpr	USES	umls	strd	3	0
umls	lbpr	USES	umls	opco	10	0
umls	lbpr	USES	umls	npop	6	0
umls	lbpr	USES	umls	enzy	1	0
umls	lbpr	USES	umls	clnd	2	0
umls	lbpr	USES	umls	chvs	4	0
umls	lbpr	TREATS	umls	popg	3	0
umls	lbpr	compared_with	umls	phsu	1	0
umls	lbpr	compared_with	umls	tmco	1	0
umls	lbtr	MEASUREMENT_OF	umls	bacs	3	0
umls	lbpr	compared_with	umls	topp	5	0
umls	lbtr	MANIFESTATION_OF	umls	ortf	32	0
umls	lbtr	MANIFESTATION_OF	umls	mobd	2	0
umls	lbtr	MANIFESTATION_OF	umls	cgab	8	0
umls	lbtr	MANIFESTATION_OF	umls	anab	2	0
umls	lbtr	ISA	umls	npop	2	0
umls	lbtr	ISA	umls	hcpp	1	0
umls	lbtr	ISA	umls	biof	3	0
umls	lbtr	COEXISTS_WITH	umls	fndg	1	0
umls	lbtr	COEXISTS_WITH	umls	dsyn	2	0
umls	lbtr	ASSOCIATED_WITH	umls	orch	1	0
umls	lbtr	AFFECTS	umls	patf	1	0
umls	lbtr	AFFECTS	umls	orga	1	0
umls	lbtr	AFFECTS	umls	humn	1	0
umls	lbpr	lower_than	umls	lbpr	1	0
umls	lbpr	lower_than	umls	gngm	1	0
umls	lbpr	higher_than	umls	patf	1	0
umls	lbpr	higher_than	umls	lbpr	2	0
umls	lbpr	higher_than	umls	elii	1	0
umls	lbpr	higher_than	umls	aapp	1	0
umls	lbpr	TREATS	umls	anab	1	0
umls	lbpr	STIMULATES	umls	elii	1	0
umls	lbpr	PREVENTS	umls	sosy	1	0
umls	lbpr	PREVENTS	umls	patf	4	0
umls	lbpr	NEG_METHOD_OF	umls	horm	1	0
umls	lbpr	NEG_METHOD_OF	umls	bacs	2	0
umls	lbpr	NEG_METHOD_OF	umls	aapp	10	0
umls	lbpr	NEG_METHOD_OF	ncbigene	aapp	1	0
umls	lbpr	NEG_MEASURES	umls	tmco	83	0
umls	lbpr	NEG_MEASURES	umls	strd	6	0
umls	lbpr	NEG_MEASURES	umls	phsu	19	0
umls	lbpr	NEG_MEASURES	umls	phsf	11	0
umls	lbpr	NEG_MEASURES	umls	phpr	1	0
umls	lbpr	NEG_MEASURES	umls	patf	27	0
umls	lbpr	NEG_MEASURES	umls	ortf	39	0
umls	lbpr	NEG_MEASURES	umls	orgf	41	0
umls	lbpr	NEG_MEASURES	umls	orga	16	0
umls	lbpr	NEG_MEASURES	umls	orch	95	0
umls	lbpr	NEG_MEASURES	umls	nsba	6	0
umls	lbpr	NEG_MEASURES	umls	npop	39	0
umls	lbpr	NEG_MEASURES	umls	nnon	11	0
umls	lbpr	NEG_MEASURES	umls	neop	41	0
umls	lbpr	NEG_MEASURES	umls	mobd	8	0
umls	lbpr	NEG_METHOD_OF	umls	imft	1	0
umls	lbpr	NEG_METHOD_OF	umls	inch	2	0
umls	lbpr	NEG_METHOD_OF	umls	mbrt	3	0
umls	lbpr	NEG_USES	umls	carb	3	0
umls	lbpr	PREVENTS	umls	fndg	7	0
umls	lbpr	PREVENTS	umls	dsyn	13	0
umls	lbpr	PRECEDES	umls	topp	1	0
umls	lbpr	PART_OF	umls	tisu	1	0
umls	lbpr	NEG_USES	umls	orch	15	0
umls	lbpr	NEG_USES	umls	nnon	1	0
umls	lbpr	NEG_USES	umls	inch	1	0
umls	lbpr	NEG_USES	umls	hops	2	0
umls	lbpr	NEG_USES	ncbigene	gngm	2	0
umls	lbpr	NEG_METHOD_OF	umls	nnon	1	0
umls	lbpr	NEG_USES	ncbigene	aapp	68	0
umls	lbpr	NEG_TREATS	umls	patf	1	0
umls	lbpr	NEG_TREATS	umls	humn	1	0
umls	lbpr	NEG_TREATS	umls	fndg	1	0
umls	lbpr	NEG_TREATS	umls	dsyn	4	0
umls	lbpr	NEG_METHOD_OF	umls	resa	1	0
umls	lbpr	NEG_METHOD_OF	umls	phsu	1	0
umls	lbpr	NEG_METHOD_OF	umls	orch	3	0
umls	lbtr	MEASUREMENT_OF	umls	aapp	4	0
umls	lbtr	MEASUREMENT_OF	umls	bdsu	1	0
umls	lipd	INTERACTS_WITH	ncbigene	imft	1	0
umls	lipd	DISRUPTS	umls	anab	9	0
umls	lipd	CONVERTS_TO	umls	opco	4	0
umls	lipd	CONVERTS_TO	umls	nusq	1	0
umls	lipd	CONVERTS_TO	umls	nsba	1	0
umls	lipd	CONVERTS_TO	umls	irda	1	0
umls	lipd	CONVERTS_TO	umls	food	1	0
umls	lipd	CONVERTS_TO	umls	eico	15	0
umls	lipd	CONVERTS_TO	umls	bodm	2	0
umls	lipd	CONVERTS_TO	umls	antb	6	0
umls	lipd	CONVERTS_TO	umls	aapp	4	0
umls	lipd	CONVERTS_TO	ncbigene	gngm	20	0
umls	lipd	CONVERTS_TO	ncbigene	bacs	1	0
umls	lipd	CONVERTS_TO	ncbigene	aapp	3	0
umls	lipd	COMPLICATES	umls	dsyn	4	0
umls	lipd	COEXISTS_WITH	umls	hlca	4	0
umls	lipd	COEXISTS_WITH	umls	enzy	4	0
umls	lipd	COEXISTS_WITH	umls	chvs	1	0
umls	lipd	COEXISTS_WITH	ncbigene	phsu	1	0
umls	lipd	CAUSES	umls	phsf	3	0
umls	lipd	CAUSES	umls	biof	1	0
umls	lipd	CONVERTS_TO	umls	strd	1	0
umls	lipd	DISRUPTS	umls	anst	3	0
umls	lbtr	MEASUREMENT_OF	umls	celf	3	0
umls	lipd	DISRUPTS	umls	cgab	10	0
umls	lipd	INTERACTS_WITH	ncbigene	enzy	1	0
umls	lipd	INTERACTS_WITH	ncbigene	bacs	2	0
umls	lipd	INHIBITS	umls	vita	1	0
umls	lipd	INHIBITS	umls	rcpt	4	0
umls	lipd	INHIBITS	umls	opco	3	0
umls	lipd	INHIBITS	umls	nusq	8	0
umls	lipd	INHIBITS	umls	nnon	2	0
umls	lipd	INHIBITS	umls	irda	2	0
umls	lipd	INHIBITS	umls	food	1	0
umls	lipd	INHIBITS	umls	enzy	5	0
umls	lipd	INHIBITS	umls	chvs	1	0
umls	lipd	INHIBITS	umls	chvf	1	0
umls	lipd	INHIBITS	ncbigene	imft	1	0
umls	lipd	INHIBITS	ncbigene	horm	2	0
umls	lipd	INHIBITS	ncbigene	bacs	5	0
umls	lipd	DISRUPTS	umls	ortf	14	0
umls	lipd	DISRUPTS	umls	genf	3	0
umls	lipd	DISRUPTS	umls	ffas	3	0
umls	lipd	DISRUPTS	umls	emst	24	0
umls	lipd	AUGMENTS	umls	ffas	7	0
umls	lipd	AUGMENTS	umls	anst	10	0
umls	lipd	AUGMENTS	umls	anab	18	0
umls	lipd	ASSOCIATED_WITH	umls	fndg	1	0
umls	lbtr	PREDISPOSES	umls	fndg	1	0
umls	lbtr	NEG_PREDISPOSES	umls	neop	38	0
umls	lbtr	NEG_PREDISPOSES	umls	mobd	8	0
umls	lbtr	NEG_MEASUREMENT_OF	umls	ortf	1	0
umls	lbtr	NEG_MEASUREMENT_OF	umls	celf	2	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	phsf	3	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	patf	9	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	orgf	3	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	neop	1	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	genf	1	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	dsyn	10	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	celf	6	0
umls	lbtr	NEG_MANIFESTATION_OF	umls	biof	1	0
umls	lbtr	NEG_COEXISTS_WITH	umls	sosy	51	0
umls	lbtr	NEG_COEXISTS_WITH	umls	fndg	1	0
umls	lbtr	MEASUREMENT_OF	umls	phsu	1	0
umls	lbtr	MEASUREMENT_OF	umls	phsf	1	0
umls	lbtr	MEASUREMENT_OF	umls	ortf	14	0
umls	lbtr	MEASUREMENT_OF	umls	orgf	2	0
umls	lbtr	PREDISPOSES	umls	patf	1	0
umls	lbtr	PROCESS_OF	umls	anim	1	0
umls	lbtr	PROCESS_OF	umls	bpoc	4	0
umls	lipd	ADMINISTERED_TO	umls	neop	1	0
umls	lipd	ASSOCIATED_WITH	umls	cgab	4	0
umls	lipd	ASSOCIATED_WITH	umls	acab	2	0
umls	lipd	AFFECTS	umls	fngs	2	0
umls	lipd	AFFECTS	umls	ffas	2	0
umls	lipd	AFFECTS	umls	clna	3	0
umls	lipd	AFFECTS	umls	bdsy	1	0
umls	lipd	ADMINISTERED_TO	umls	rich	1	0
umls	lipd	ADMINISTERED_TO	umls	prog	2	0
umls	lipd	ADMINISTERED_TO	umls	inpr	1	0
umls	lbtr	PROCESS_OF	umls	popg	1	0
umls	lipd	ADMINISTERED_TO	umls	emod	1	0
umls	lbtr	higher_than	umls	phsu	1	0
umls	lbtr	higher_than	umls	nsba	1	0
umls	lbtr	compared_with	umls	topp	2	0
umls	lbtr	compared_with	umls	phsu	1	0
umls	lbtr	compared_with	umls	orch	1	0
umls	lbtr	compared_with	umls	nsba	1	0
umls	lbtr	compared_with	umls	inch	1	0
umls	irda	CONVERTS_TO	umls	gngm	4	0
umls	irda	CONVERTS_TO	umls	bacs	3	0
umls	irda	COEXISTS_WITH	umls	rcpt	3	0
umls	inch	NEG_PREDISPOSES	umls	comd	10	0
umls	inch	NEG_PRECEDES	umls	diap	1	0
umls	inch	NEG_PART_OF	umls	orgm	1	0
umls	inch	NEG_METHOD_OF	umls	topp	3	0
umls	inch	NEG_ISA	umls	orch	1	0
umls	inch	NEG_ISA	umls	imft	2	0
umls	inch	NEG_ISA	umls	hops	5	0
umls	inch	NEG_ISA	umls	clnd	1	0
umls	inch	NEG_ISA	umls	chvs	12	0
umls	inch	NEG_INTERACTS_WITH	umls	vita	1	0
umls	inch	NEG_INTERACTS_WITH	umls	strd	5	0
umls	inch	NEG_INTERACTS_WITH	umls	rcpt	11	0
umls	inch	NEG_INTERACTS_WITH	umls	phsu	85	0
umls	inch	NEG_INTERACTS_WITH	umls	opco	4	0
umls	inch	NEG_INTERACTS_WITH	umls	nsba	25	0
umls	inch	NEG_INTERACTS_WITH	umls	mnob	1	0
umls	inch	NEG_INTERACTS_WITH	umls	lipd	34	0
umls	inch	NEG_INTERACTS_WITH	umls	irda	70	0
umls	inch	NEG_INTERACTS_WITH	umls	imft	11	0
umls	inch	NEG_INTERACTS_WITH	umls	horm	27	0
umls	inch	NEG_PRECEDES	umls	topp	2	0
umls	inch	NEG_PREDISPOSES	umls	dsyn	45	0
umls	inch	NEG_INTERACTS_WITH	umls	eico	12	0
umls	inch	NEG_PREDISPOSES	umls	mobd	3	0
umls	inch	NEG_STIMULATES	umls	orgf	2	0
umls	inch	NEG_STIMULATES	umls	orch	88	0
umls	inch	NEG_STIMULATES	umls	opco	2	0
umls	inch	NEG_STIMULATES	umls	nsba	7	0
umls	inch	NEG_STIMULATES	umls	lipd	10	0
umls	inch	NEG_STIMULATES	umls	inch	88	0
umls	inch	NEG_STIMULATES	umls	imft	1	0
umls	inch	NEG_STIMULATES	umls	horm	8	0
umls	inch	NEG_STIMULATES	umls	hops	18	0
umls	inch	NEG_STIMULATES	umls	enzy	1	0
umls	inch	NEG_STIMULATES	umls	elii	49	0
umls	inch	NEG_STIMULATES	umls	eico	6	0
umls	inch	NEG_STIMULATES	umls	carb	14	0
umls	inch	NEG_STIMULATES	umls	antb	3	0
umls	inch	NEG_STIMULATES	ncbigene	aapp	3	0
umls	inch	NEG_PREVENTS	umls	inpo	6	0
umls	inch	NEG_PREDISPOSES	umls	sosy	7	0
umls	inch	NEG_PREDISPOSES	umls	patf	17	0
umls	inch	NEG_PREDISPOSES	umls	neop	29	0
umls	inch	NEG_INTERACTS_WITH	umls	hops	82	0
umls	inch	NEG_INTERACTS_WITH	umls	carb	43	0
umls	inch	USES	umls	aapp	47	0
umls	inch	NEG_DISRUPTS	umls	moft	4	0
umls	inch	NEG_DISRUPTS	umls	menp	22	0
umls	inch	NEG_DISRUPTS	umls	inpo	4	0
umls	inch	NEG_DISRUPTS	umls	fndg	30	0
umls	inch	NEG_DISRUPTS	umls	dsyn	25	0
umls	inch	NEG_DISRUPTS	umls	comd	10	0
umls	inch	NEG_DISRUPTS	umls	cell	33	0
umls	inch	NEG_DISRUPTS	umls	celf	121	0
umls	inch	NEG_DISRUPTS	umls	celc	14	0
umls	inch	NEG_DISRUPTS	umls	bpoc	21	0
umls	inch	NEG_DISRUPTS	umls	biof	16	0
umls	inch	NEG_DISRUPTS	umls	anst	1	0
umls	inch	NEG_DISRUPTS	umls	anab	2	0
umls	inch	NEG_DISRUPTS	umls	acab	16	0
umls	inch	NEG_CONVERTS_TO	umls	phsu	2	0
umls	inch	NEG_CONVERTS_TO	umls	orch	7	0
umls	inch	NEG_CONVERTS_TO	umls	irda	1	0
umls	inch	NEG_CONVERTS_TO	umls	inch	8	0
umls	inch	NEG_CONVERTS_TO	umls	gngm	3	0
umls	inch	NEG_CONVERTS_TO	umls	elii	6	0
umls	inch	NEG_DISRUPTS	umls	mobd	1	0
umls	inch	NEG_DISRUPTS	umls	npop	39	0
umls	inch	NEG_INTERACTS_WITH	umls	bodm	34	0
umls	inch	NEG_DISRUPTS	umls	patf	22	0
umls	inch	NEG_INTERACTS_WITH	umls	antb	30	0
umls	inch	NEG_INTERACTS_WITH	ncbigene	gngm	169	0
umls	inch	NEG_INTERACTS_WITH	ncbigene	aapp	165	0
umls	inch	NEG_INHIBITS	umls	strd	4	0
umls	inch	NEG_INHIBITS	umls	rcpt	1	0
umls	inch	NEG_INHIBITS	umls	phsu	17	0
umls	inch	NEG_INHIBITS	umls	orch	120	0
umls	inch	NEG_INHIBITS	umls	opco	1	0
umls	inch	NEG_INHIBITS	umls	nsba	3	0
umls	inch	NEG_INHIBITS	umls	lipd	7	0
umls	inch	NEG_INHIBITS	umls	imft	2	0
umls	inch	NEG_INHIBITS	umls	horm	7	0
umls	inch	NEG_INHIBITS	umls	eico	7	0
umls	inch	NEG_INHIBITS	umls	carb	9	0
umls	inch	NEG_INHIBITS	umls	antb	10	0
umls	inch	NEG_INHIBITS	ncbigene	gngm	141	0
umls	inch	NEG_INHIBITS	ncbigene	aapp	7	0
umls	inch	NEG_DISRUPTS	umls	tisu	5	0
umls	inch	NEG_DISRUPTS	umls	sosy	13	0
umls	inch	NEG_STIMULATES	umls	phsu	12	0
umls	inch	NEG_STIMULATES	umls	strd	1	0
umls	inch	NEG_TREATS	umls	acab	1	0
umls	inch	PART_OF	umls	humn	9	0
umls	inch	PART_OF	umls	famg	1	0
umls	inch	PART_OF	umls	emst	1	0
umls	inch	PART_OF	umls	cell	13	0
umls	inch	PART_OF	umls	bact	7	0
umls	inch	PART_OF	umls	anab	1	0
umls	inch	PART_OF	umls	aapp	35	0
umls	inch	PART_OF	ncbigene	aapp	5	0
umls	inch	NEG_same_as	umls	vita	1	0
umls	inch	NEG_same_as	umls	topp	7	0
umls	inch	NEG_same_as	umls	rcpt	1	0
umls	inch	NEG_same_as	umls	phsu	1	0
umls	inch	NEG_same_as	umls	orch	14	0
umls	inch	NEG_same_as	umls	nsba	1	0
umls	inch	NEG_same_as	umls	nnon	2	0
umls	inch	NEG_same_as	umls	medd	2	0
umls	inch	NEG_same_as	umls	lipd	3	0
umls	inch	NEG_same_as	umls	irda	1	0
umls	inch	NEG_same_as	umls	hops	6	0
umls	inch	NEG_same_as	umls	gngm	2	0
umls	inch	PART_OF	umls	fngs	2	0
umls	inch	PART_OF	umls	mamm	6	0
umls	inch	NEG_TREATS	umls	aggp	1	0
umls	inch	PART_OF	umls	tisu	20	0
umls	inch	TREATS	umls	cgab	5	0
umls	inch	TREATS	umls	anab	11	0
umls	inch	STIMULATES	umls	strd	27	0
umls	inch	STIMULATES	umls	rcpt	21	0
umls	inch	STIMULATES	umls	orgf	29	0
umls	inch	STIMULATES	umls	opco	36	0
umls	inch	STIMULATES	umls	nusq	28	0
umls	inch	STIMULATES	umls	nnon	10	0
umls	inch	STIMULATES	umls	clnd	3	0
umls	inch	STIMULATES	ncbigene	bacs	2	0
umls	inch	PREVENTS	umls	virs	1	0
umls	inch	PREVENTS	umls	mobd	3	0
umls	inch	PREVENTS	umls	cgab	1	0
umls	inch	PREDISPOSES	umls	cgab	1	0
umls	inch	PRECEDES	umls	ortf	1	0
umls	inch	PRECEDES	umls	dsyn	2	0
umls	inch	PRECEDES	umls	diap	26	0
umls	inch	PRECEDES	umls	acab	7	0
umls	inch	PART_OF	umls	virs	2	0
umls	inch	NEG_same_as	umls	enzy	1	0
umls	inch	NEG_same_as	umls	elii	11	0
umls	inch	NEG_same_as	umls	chvs	7	0
umls	inch	NEG_same_as	umls	chvf	4	0
umls	inch	NEG_higher_than	umls	hops	1	0
umls	inch	NEG_higher_than	umls	gngm	1	0
umls	inch	NEG_higher_than	umls	elii	8	0
umls	inch	NEG_higher_than	umls	clnd	4	0
umls	inch	NEG_higher_than	umls	chvs	1	0
umls	inch	NEG_higher_than	umls	chvf	3	0
umls	inch	NEG_higher_than	umls	bacs	4	0
umls	inch	NEG_higher_than	umls	aapp	4	0
umls	inch	NEG_TREATS	umls	sosy	2	0
umls	inch	NEG_TREATS	umls	popg	4	0
umls	inch	NEG_TREATS	umls	patf	1	0
umls	inch	NEG_TREATS	umls	orga	2	0
umls	inch	NEG_TREATS	umls	inpo	3	0
umls	inch	NEG_TREATS	umls	humn	2	0
umls	inch	NEG_TREATS	umls	famg	4	0
umls	inch	NEG_TREATS	umls	emod	1	0
umls	inch	NEG_TREATS	umls	dsyn	12	0
umls	inch	NEG_TREATS	umls	comd	1	0
umls	inch	NEG_TREATS	umls	bact	14	0
umls	inch	NEG_higher_than	umls	imft	1	0
umls	inch	NEG_higher_than	umls	medd	5	0
umls	inch	NEG_higher_than	umls	nnon	1	0
umls	inch	NEG_lower_than	umls	topp	1	0
umls	inch	NEG_same_as	umls	chem	1	0
umls	inch	NEG_same_as	umls	carb	1	0
umls	inch	NEG_same_as	umls	bodm	3	0
umls	inch	NEG_same_as	umls	bacs	10	0
umls	inch	NEG_same_as	umls	antb	1	0
umls	inch	NEG_same_as	umls	aapp	16	0
umls	inch	NEG_same_as	ncbigene	gngm	5	0
umls	inch	NEG_same_as	ncbigene	aapp	3	0
umls	inch	NEG_lower_than	umls	orch	1	0
umls	inch	NEG_higher_than	umls	opco	1	0
umls	inch	NEG_lower_than	umls	inch	5	0
umls	inch	NEG_lower_than	umls	hops	1	0
umls	inch	NEG_lower_than	umls	elii	2	0
umls	inch	NEG_lower_than	umls	bacs	1	0
umls	inch	NEG_lower_than	umls	aapp	1	0
umls	inch	NEG_higher_than	umls	topp	13	0
umls	inch	NEG_higher_than	umls	phsu	4	0
umls	inch	NEG_higher_than	umls	orch	4	0
umls	inch	NEG_CONVERTS_TO	umls	bacs	6	0
umls	inch	NEG_COMPLICATES	umls	ortf	1	0
umls	inch	NEG_COEXISTS_WITH	umls	strd	1	0
umls	inch	COEXISTS_WITH	umls	celc	3	0
umls	inch	COEXISTS_WITH	ncbigene	nsba	1	0
umls	inch	COEXISTS_WITH	ncbigene	imft	1	0
umls	inch	COEXISTS_WITH	ncbigene	bacs	4	0
umls	inch	CAUSES	umls	orgf	1	0
umls	inch	CAUSES	umls	biof	3	0
umls	inch	AUGMENTS	umls	phpr	2	0
umls	inch	AUGMENTS	umls	menp	1	0
umls	inch	AUGMENTS	umls	lbpr	5	0
umls	inch	AUGMENTS	umls	ffas	2	0
umls	inch	AUGMENTS	umls	anab	40	0
umls	inch	ASSOCIATED_WITH	umls	fndg	9	0
umls	inch	ASSOCIATED_WITH	umls	anab	2	0
umls	inch	AFFECTS	umls	phpr	2	0
umls	inch	AFFECTS	umls	fngs	2	0
umls	inch	ADMINISTERED_TO	umls	invt	1	0
umls	inch	ADMINISTERED_TO	umls	emod	1	0
umls	inch	ADMINISTERED_TO	umls	cell	4	0
umls	inch	ADMINISTERED_TO	umls	alga	2	0
umls	inbe	TREATS	umls	humn	1	0
umls	inch	COEXISTS_WITH	ncbigene	phsu	2	0
umls	inch	COEXISTS_WITH	umls	chvs	6	0
umls	inch	CONVERTS_TO	umls	rcpt	1	0
umls	inch	COEXISTS_WITH	umls	food	2	0
umls	inch	CONVERTS_TO	umls	nusq	4	0
umls	inch	CONVERTS_TO	umls	nsba	1	0
umls	inch	CONVERTS_TO	umls	lipd	15	0
umls	inch	CONVERTS_TO	umls	imft	2	0
umls	inch	CONVERTS_TO	umls	horm	8	0
umls	inch	CONVERTS_TO	umls	eico	1	0
umls	inch	CONVERTS_TO	umls	carb	14	0
umls	inch	CONVERTS_TO	umls	bodm	1	0
umls	inch	CONVERTS_TO	umls	antb	8	0
umls	inch	CONVERTS_TO	umls	aapp	10	0
umls	inch	CONVERTS_TO	ncbigene	gngm	47	0
umls	inch	CONVERTS_TO	ncbigene	aapp	2	0
umls	inch	COMPLICATES	umls	patf	1	0
umls	inch	COMPLICATES	umls	neop	1	0
umls	inch	COMPLICATES	umls	dsyn	1	0
umls	inch	COEXISTS_WITH	umls	vita	1	0
umls	inch	COEXISTS_WITH	umls	topp	1	0
umls	inch	COEXISTS_WITH	umls	mnob	2	0
umls	inch	COEXISTS_WITH	umls	hlca	7	0
umls	inbe	PROCESS_OF	umls	virs	6	0
umls	inbe	PROCESS_OF	umls	plnt	9	0
umls	inbe	PROCESS_OF	umls	inpr	7	0
umls	inbe	PROCESS_OF	umls	idcn	1	0
umls	inbe	NEG_AFFECTS	umls	dora	4	0
umls	inbe	NEG_AFFECTS	umls	acty	1	0
